"month","delayed"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","TRUE"
"12","FALSE"
"12","FALSE"
"12","TRUE"
"12","TRUE"
"12","FALSE"
